id,source,district,price,size_sqm,bedrooms,property_type,latitude,longitude,first_seen,last_seen,transaction_type,rent_frequency,bathrooms,furnishing,building_name,community,subcommunity,developer,floor,total_floors,parking_spaces,completion_status,year_built,service_charge_aed,amenities,listing_url,agent_name,agency_name,photos_count,title,description_short,verified_flag,scraped_at,price_per_sqm,days_on_market,missing_size_flag,raw_usage,raw_property_type,raw_property_subtype,annual_amount_aed,contract_amount_aed,start_date,end_date
DubaiPulse_DLD_rent_CRT1013208996,DubaiPulse_DLD,Marina,60000.0,,0,Residential Unit,,,2019-04-09,2020-04-08,rent,yearly,,,,Al Barsha South Fourth | Jumeirah Village Circle | DIAMOND VIEWS 1 | Sports City Swimming Academy | Nakheel Metro Station | Marina Mall | 94,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.285624+00:00,,,True,Residential,,,60000.0,60000.0,2019-04-09,2020-04-08
DubaiPulse_DLD_rent_CRT1013210006,DubaiPulse_DLD,Marina,100000.0,,0,Residential Unit,,,2019-04-05,2020-04-04,rent,yearly,,,,Marsa Dubai | Jumeriah Beach Residence  - JBR | Burj Al Arab | Jumeirah Beach Residency | Marina Mall | 131,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.285719+00:00,,,True,Residential,,,100000.0,100000.0,2019-04-05,2020-04-04
DubaiPulse_DLD_rent_CRT1013217056,DubaiPulse_DLD,Marina,55000.0,,0,Residential Unit,,,2019-05-10,2020-05-09,rent,yearly,,,,Al Hebiah Fourth | Dubai Sports City | ARENA APARTMENTS | Sports City Swimming Academy | Nakheel Metro Station | Marina Mall | 88,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.286018+00:00,,,True,Residential,,,55000.0,55000.0,2019-05-10,2020-05-09
DubaiPulse_DLD_rent_CRT1013228966,DubaiPulse_DLD,Marina,84000.0,,0,Residential Unit,,,2017-11-01,2018-10-31,rent,yearly,,,,Marsa Dubai | Jumeriah Beach Residence  - JBR | Burj Al Arab | Jumeirah Beach Residency | Marina Mall | 98,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.286704+00:00,,,True,Residential,,,84000.0,84000.0,2017-11-01,2018-10-31
DubaiPulse_DLD_rent_CRT1013230346,DubaiPulse_DLD,Marina,84000.0,,0,Residential Unit,,,2018-11-01,2019-10-31,rent,yearly,,,,Marsa Dubai | Jumeriah Beach Residence  - JBR | Burj Al Arab | Jumeirah Beach Residency | Marina Mall | 98,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.286878+00:00,,,True,Residential,,,84000.0,84000.0,2018-11-01,2019-10-31
DubaiPulse_DLD_rent_CRT1013233476,DubaiPulse_DLD,Marina,94000.0,,0,Residential Unit,,,2019-06-01,2020-05-31,rent,yearly,,,,Al Barsha South Fifth | Jumeirah Village Triangle | Sports City Swimming Academy | Damac Properties | Marina Mall | 180,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.287041+00:00,,,True,Residential,,,94000.0,94000.0,2019-06-01,2020-05-31
DubaiPulse_DLD_rent_CRT1013247456,DubaiPulse_DLD,Business Bay,64700.0,,0,Commercial Unit,,,2018-10-02,2019-10-01,rent,yearly,,,,Business Bay | Business Bay | SOBHA IVORY - II | Downtown Dubai | Business Bay Metro Station | Dubai Mall | 100,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.287601+00:00,,,True,Commercial,,,64700.0,64700.0,2018-10-02,2019-10-01
DubaiPulse_DLD_rent_CRT1013256036,DubaiPulse_DLD,Marina,78000.0,,0,Residential Unit,,,2018-11-26,2019-11-25,rent,yearly,,,,Marsa Dubai | Dubai Marina | MAG218 | Burj Al Arab | Marina Towers | Marina Mall | 80,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.287695+00:00,,,True,Residential,,,78000.0,78000.0,2018-11-26,2019-11-25
DubaiPulse_DLD_rent_CRT1013258036,DubaiPulse_DLD,Marina,185000.0,,0,Residential Unit,,,2019-02-01,2020-01-31,rent,yearly,,,,Al Hebiah Fourth | Dubai Sports City | VICTORY HEIGHTS | Sports City Swimming Academy | Nakheel Metro Station | Marina Mall | 636,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.287795+00:00,,,True,Residential,,,185000.0,185000.0,2019-02-01,2020-01-31
DubaiPulse_DLD_rent_CRT1013258186,DubaiPulse_DLD,Marina,55000.0,,0,Residential Unit,,,2019-04-15,2020-04-14,rent,yearly,,,,Al Barsha South Fourth | Jumeirah Village Circle | SEASONS COMMUNITY- SUMMER | Sports City Swimming Academy | Dubai Internet City | Marina Mall | 103,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.287891+00:00,,,True,Residential,,,55000.0,55000.0,2019-04-15,2020-04-14
DubaiPulse_DLD_rent_CRT1013258316,DubaiPulse_DLD,Business Bay,70000.0,,0,Commercial Unit,,,2019-04-16,2020-04-15,rent,yearly,,,,Business Bay | Business Bay | BAY SQUARE | Downtown Dubai | Buj Khalifa Dubai Mall Metro Station | Dubai Mall | 182,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.287995+00:00,,,True,Commercial,,,70000.0,70000.0,2019-04-16,2020-04-15
DubaiPulse_DLD_rent_CRT1013258466,DubaiPulse_DLD,Marina,120000.0,,0,Residential Unit,,,2019-04-19,2020-04-18,rent,yearly,,,,Palm Jumeirah | Palm Jumeirah | MARINA RESIDENCE | Burj Al Arab | Palm Jumeirah | Marina Mall | 162,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.288089+00:00,,,True,Residential,,,120000.0,120000.0,2019-04-19,2020-04-18
DubaiPulse_DLD_rent_CRT1013259326,DubaiPulse_DLD,Business Bay,80000.0,,0,Residential Unit,,,2019-04-15,2020-04-14,rent,yearly,,,,Business Bay | Business Bay | THE ATRIA | Downtown Dubai | Business Bay Metro Station | Dubai Mall | 81,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.288184+00:00,,,True,Residential,,,80000.0,80000.0,2019-04-15,2020-04-14
DubaiPulse_DLD_rent_CRT1013259836,DubaiPulse_DLD,Marina,110000.0,,0,Residential Unit,,,2019-04-15,2020-04-14,rent,yearly,,,,Marsa Dubai | Dubai Marina | ROYAL OCEANIC TOWER | Burj Al Arab | Jumeirah Beach Resdency | Marina Mall | 163,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.288278+00:00,,,True,Residential,,,110000.0,110000.0,2019-04-15,2020-04-14
DubaiPulse_DLD_rent_CRT1013270286,DubaiPulse_DLD,Marina,150000.0,,0,Residential Unit,,,2018-11-04,2019-11-03,rent,yearly,,,,Al Thanayah Fourth | Springs - 1 | Emirates Living - Springs 11 | Sports City Swimming Academy | Damac Properties | Marina Mall | 256,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.288704+00:00,,,True,Residential,,,150000.0,150000.0,2018-11-04,2019-11-03
DubaiPulse_DLD_rent_CRT1013273606,DubaiPulse_DLD,Marina,147000.0,,0,Residential Unit,,,2018-05-19,2019-05-18,rent,yearly,,,,Al Barsha South Fifth | Jumeirah Village Triangle | Sports City Swimming Academy | Damac Properties | Marina Mall | 656,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289001+00:00,,,True,Residential,,,147000.0,147000.0,2018-05-19,2019-05-18
DubaiPulse_DLD_rent_CRT1013274336,DubaiPulse_DLD,Marina,42000.0,,0,Residential Unit,,,2019-04-10,2020-04-09,rent,yearly,,,,Al Barsha South Fourth | Jumeirah Village Circle | REEF RESIDENCE | Sports City Swimming Academy | Nakheel Metro Station | Marina Mall | 48,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289098+00:00,,,True,Residential,,,42000.0,42000.0,2019-04-10,2020-04-09
DubaiPulse_DLD_rent_CRT1013276086,DubaiPulse_DLD,Marina,53000.0,,0,Residential Unit,,,2019-04-20,2020-04-19,rent,yearly,,,,Me'Aisem First | International Media Production Zone | CENTRIUM TOWER | Sports City Swimming Academy | Damac Properties | Marina Mall | 103,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289193+00:00,,,True,Residential,,,53000.0,53000.0,2019-04-20,2020-04-19
DubaiPulse_DLD_rent_CRT1013277306,DubaiPulse_DLD,Marina,110000.0,,0,Residential Unit,,,2019-04-16,2020-04-15,rent,yearly,,,,Al Thanyah Fifth | Jumeirah Lakes Towers | INDIGO TOWER | Sports City Swimming Academy | Jumeirah Lakes Towers | Marina Mall | 158,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289303+00:00,,,True,Residential,,,110000.0,110000.0,2019-04-16,2020-04-15
DubaiPulse_DLD_rent_CRT1013277836,DubaiPulse_DLD,Marina,130000.0,,0,Residential Unit,,,2019-04-11,2020-04-10,rent,yearly,,,,Palm Jumeirah | Palm Jumeirah | TIARA RESIDENCE | Burj Al Arab | Knowledge Village | Marina Mall | 120,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289399+00:00,,,True,Residential,,,130000.0,130000.0,2019-04-11,2020-04-10
DubaiPulse_DLD_rent_CRT1013282816,DubaiPulse_DLD,Marina,165000.0,,0,Residential Unit,,,2019-04-13,2020-04-12,rent,yearly,,,,Marsa Dubai | Dubai Marina | Burj Al Arab | Jumeirah Lakes Towers | Marina Mall | 191,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289561+00:00,,,True,Residential,,,165000.0,165000.0,2019-04-13,2020-04-12
DubaiPulse_DLD_rent_CRT1013283336,DubaiPulse_DLD,Business Bay,43000.0,,0,Residential Unit,,,2019-04-12,2020-04-11,rent,yearly,,,,Business Bay | Business Bay | SAFEER TOWER 2 | Downtown Dubai | Business Bay Metro Station | Dubai Mall | 45,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289657+00:00,,,True,Residential,,,43000.0,43000.0,2019-04-12,2020-04-11
DubaiPulse_DLD_rent_CRT1013284196,DubaiPulse_DLD,Marina,50000.0,,0,Residential Unit,,,2019-04-01,2020-03-31,rent,yearly,,,,Marsa Dubai | Dubai Marina | Burj Al Arab | Marina Mall Metro Station | Marina Mall | 38,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289750+00:00,,,True,Residential,,,50000.0,50000.0,2019-04-01,2020-03-31
DubaiPulse_DLD_rent_CRT1013287806,DubaiPulse_DLD,Business Bay,60000.0,,0,Commercial Unit,,,2019-04-20,2020-04-19,rent,yearly,,,,Business Bay | Business Bay | BAYSWATER | Downtown Dubai | Business Bay Metro Station | Dubai Mall | 78,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.289910+00:00,,,True,Commercial,,,60000.0,60000.0,2019-04-20,2020-04-19
DubaiPulse_DLD_rent_CRT1013290076,DubaiPulse_DLD,Marina,25000.0,,0,Residential Unit,,,2019-04-17,2020-04-16,rent,yearly,,,,Me'Aisem First | International Media Production Zone | LAKESIDE | Sports City Swimming Academy | Damac Properties | Marina Mall | 35,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.290071+00:00,,,True,Residential,,,25000.0,25000.0,2019-04-17,2020-04-16
DubaiPulse_DLD_rent_CRT1013292106,DubaiPulse_DLD,Business Bay,147500.0,,0,Residential Unit,,,2019-03-21,2020-03-20,rent,yearly,,,,Business Bay | Business Bay | Burj Khalifa | Business Bay Metro Station | Dubai Mall | 149,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.290166+00:00,,,True,Residential,,,147500.0,147500.0,2019-03-21,2020-03-20
DubaiPulse_DLD_rent_CRT1013296646,DubaiPulse_DLD,Marina,32000.0,,0,Residential Unit,,,2019-05-01,2020-04-30,rent,yearly,,,,Me'Aisem First | International Media Production Zone | THE CRESCENT | Sports City Swimming Academy | Damac Properties | Marina Mall | 46,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.290262+00:00,,,True,Residential,,,32000.0,32000.0,2019-05-01,2020-04-30
DubaiPulse_DLD_rent_CRT1013298976,DubaiPulse_DLD,JVC,32000.0,,0,Residential Unit,,,2019-05-01,2020-04-30,rent,yearly,,,,Al Barsha South Fourth | Jumeirah Village Circle | CRYSTAL RESIDENCE | Sports City Swimming Academy | Dubai Internet City | Mall of the Emirates | 39,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.290491+00:00,,,True,Residential,,,32000.0,32000.0,2019-05-01,2020-04-30
DubaiPulse_DLD_rent_CRT1013300656,DubaiPulse_DLD,Business Bay,90000.0,,0,Residential Unit,,,2019-04-02,2020-04-01,rent,yearly,,,,Business Bay | Business Bay | SAFEER TOWER 1 | Downtown Dubai | Business Bay Metro Station | Dubai Mall | 147,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.290650+00:00,,,True,Residential,,,90000.0,90000.0,2019-04-02,2020-04-01
DubaiPulse_DLD_rent_CRT1013300776,DubaiPulse_DLD,Business Bay,180000.0,,0,Residential Unit,,,2018-02-15,2019-02-14,rent,yearly,,,,Jumeirah Second | Burj Khalifa | Business Bay Metro Station | Dubai Mall | 929,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.290772+00:00,,,True,Residential,,,180000.0,180000.0,2018-02-15,2019-02-14
DubaiPulse_DLD_rent_CRT1013303216,DubaiPulse_DLD,Marina,80000.0,,0,Residential Unit,,,2019-03-05,2020-03-04,rent,yearly,,,,Al Thanyah Fifth | Jumeirah Lakes Towers | LAKE TERRACE | Sports City Swimming Academy | Jumeirah Lakes Towers | Marina Mall | 68,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.290939+00:00,,,True,Residential,,,80000.0,80000.0,2019-03-05,2020-03-04
DubaiPulse_DLD_rent_CRT1013306966,DubaiPulse_DLD,Business Bay,180000.0,,0,Residential Unit,,,2019-02-15,2020-02-14,rent,yearly,,,,Jumeirah Second | Burj Khalifa | Business Bay Metro Station | Dubai Mall | 929,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.291231+00:00,,,True,Residential,,,180000.0,180000.0,2019-02-15,2020-02-14
DubaiPulse_DLD_rent_CRT1013309506,DubaiPulse_DLD,Marina,65000.0,,0,Residential Unit,,,2018-11-14,2019-11-13,rent,yearly,,,,Al Thanyah Fifth | Jumeirah Lakes Towers | LAKESIDE RESIDENCE | Sports City Swimming Academy | Jumeirah Lakes Towers | Marina Mall | 78,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.291327+00:00,,,True,Residential,,,65000.0,65000.0,2018-11-14,2019-11-13
DubaiPulse_DLD_rent_CRT1013315196,DubaiPulse_DLD,Marina,62500.0,,0,Residential Unit,,,2019-05-01,2020-04-30,rent,yearly,,,,Me'Aisem First | International Media Production Zone | CENTRIUM TOWER | Sports City Swimming Academy | Damac Properties | Marina Mall | 91,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.291554+00:00,,,True,Residential,,,62500.0,62500.0,2019-05-01,2020-04-30
DubaiPulse_DLD_rent_CRT1013321096,DubaiPulse_DLD,Marina,55000.0,,0,Residential Unit,,,2019-05-01,2020-04-30,rent,yearly,,,,Marsa Dubai | Dubai Marina | Sports City Swimming Academy | Jumeirah Beach Residency | Marina Mall | 77,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.291780+00:00,,,True,Residential,,,55000.0,55000.0,2019-05-01,2020-04-30
DubaiPulse_DLD_rent_CRT1013322176,DubaiPulse_DLD,Marina,130000.0,,0,Residential Unit,,,2019-04-10,2020-04-09,rent,yearly,,,,Al Thanayah Fourth | Springs - 5 | Emirates Living - Springs 4 | Sports City Swimming Academy | Damac Properties | Marina Mall | 215,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.291942+00:00,,,True,Residential,,,130000.0,130000.0,2019-04-10,2020-04-09
DubaiPulse_DLD_rent_CRT1013323546,DubaiPulse_DLD,Marina,115000.0,,0,Residential Unit,,,2019-04-12,2020-04-11,rent,yearly,,,,Marsa Dubai | Jumeriah Beach Residence  - JBR | Burj Al Arab | Jumeirah Beach Residency | Marina Mall | 129,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.292049+00:00,,,True,Residential,,,115000.0,115000.0,2019-04-12,2020-04-11
DubaiPulse_DLD_rent_CRT1013336866,DubaiPulse_DLD,Business Bay,210000.0,,0,Residential Unit,,,2019-04-10,2020-04-09,rent,yearly,,,,Al Saffa First | Burj Khalifa | Business Bay Metro Station | Dubai Mall | 463,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.292959+00:00,,,True,Residential,,,210000.0,210000.0,2019-04-10,2020-04-09
DubaiPulse_DLD_rent_CRT1013337586,DubaiPulse_DLD,Business Bay,75000.0,,0,Commercial Unit,,,2019-05-01,2020-04-30,rent,yearly,,,,Business Bay | Business Bay | CHURCHILL TOWER | Downtown Dubai | Business Bay Metro Station | Dubai Mall | 80,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.293057+00:00,,,True,Commercial,,,75000.0,75000.0,2019-05-01,2020-04-30
DubaiPulse_DLD_rent_CRT1013343616,DubaiPulse_DLD,Business Bay,75000.0,,0,Commercial Unit,,,2019-04-10,2020-04-09,rent,yearly,,,,Business Bay | Business Bay | CHURCHILL TOWER | Downtown Dubai | Business Bay Metro Station | Dubai Mall | 87,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.293691+00:00,,,True,Commercial,,,75000.0,75000.0,2019-04-10,2020-04-09
DubaiPulse_DLD_rent_CRT1013351546,DubaiPulse_DLD,Marina,118000.0,,0,Residential Unit,,,2019-04-16,2020-04-15,rent,yearly,,,,Al Thanyah Third | The Greens | Burj Al Arab | Nakheel Metro Station | Marina Mall | 155,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.293863+00:00,,,True,Residential,,,118000.0,118000.0,2019-04-16,2020-04-15
DubaiPulse_DLD_rent_CRT1013352276,DubaiPulse_DLD,Business Bay,90000.0,,0,Residential Unit,,,2019-04-10,2020-04-09,rent,yearly,,,,Burj Khalifa | DownTown Dubai | CLAREN 1 | Downtown Dubai | Business Bay Metro Station | Dubai Mall | 78,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.293961+00:00,,,True,Residential,,,90000.0,90000.0,2019-04-10,2020-04-09
DubaiPulse_DLD_rent_CRT1013357816,DubaiPulse_DLD,Marina,160000.0,,0,Residential Unit,,,2019-04-18,2020-04-17,rent,yearly,,,,Marsa Dubai | Jumeriah Beach Residence  - JBR | Burj Al Arab | Jumeirah Beach Resdency | Marina Mall | 248,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.294408+00:00,,,True,Residential,,,160000.0,160000.0,2019-04-18,2020-04-17
DubaiPulse_DLD_rent_CRT1013358016,DubaiPulse_DLD,Marina,95000.0,,0,Residential Unit,,,2019-04-14,2020-04-13,rent,yearly,,,,Palm Jumeirah | Palm Jumeirah | GRANDEUR RESIDENCES | Burj Al Arab | Jumeirah Beach Resdency | Marina Mall | 104,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.294509+00:00,,,True,Residential,,,95000.0,95000.0,2019-04-14,2020-04-13
DubaiPulse_DLD_rent_CRT1013358146,DubaiPulse_DLD,Marina,78000.0,,0,Residential Unit,,,2019-04-01,2020-03-31,rent,yearly,,,,Marsa Dubai | Dubai Marina | TORCH TOWER | Burj Al Arab | Marina Towers | Marina Mall | 91,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.294608+00:00,,,True,Residential,,,78000.0,78000.0,2019-04-01,2020-03-31
DubaiPulse_DLD_rent_CRT1013366456,DubaiPulse_DLD,Marina,34000.0,,0,Residential Unit,,,2019-03-15,2020-03-14,rent,yearly,,,,Al Barsha South Fifth | Jumeirah Village Triangle | PLAZZO RESIDENCE | Sports City Swimming Academy | Jumeirah Lakes Towers | Marina Mall | 43,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.295216+00:00,,,True,Residential,,,34000.0,34000.0,2019-03-15,2020-03-14
DubaiPulse_DLD_rent_CRT1013369206,DubaiPulse_DLD,Marina,110000.0,,0,Residential Unit,,,2019-04-26,2020-04-25,rent,yearly,,,,Marsa Dubai | Jumeriah Beach Residence  - JBR | Burj Al Arab | Jumeirah Beach Resdency | Marina Mall | 136,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.295411+00:00,,,True,Residential,,,110000.0,110000.0,2019-04-26,2020-04-25
DubaiPulse_DLD_rent_CRT1013372916,DubaiPulse_DLD,Business Bay,50000.0,,0,Commercial Unit,,,2019-04-15,2020-04-14,rent,yearly,,,,Business Bay | Business Bay | MAJESTINE | Downtown Dubai | Buj Khalifa Dubai Mall Metro Station | Dubai Mall | 43,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.295812+00:00,,,True,Commercial,,,50000.0,50000.0,2019-04-15,2020-04-14
DubaiPulse_DLD_rent_CRT1013375516,DubaiPulse_DLD,Marina,185000.0,,0,Residential Unit,,,2019-04-06,2020-04-05,rent,yearly,,,,Palm Jumeirah | Palm Jumeirah | Burj Al Arab | Palm Jumeirah | Marina Mall | 185,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.296194+00:00,,,True,Residential,,,185000.0,185000.0,2019-04-06,2020-04-05
DubaiPulse_DLD_rent_CRT1013377506,DubaiPulse_DLD,Marina,130000.0,,0,Residential Unit,,,2019-04-11,2020-04-10,rent,yearly,,,,Marsa Dubai | Dubai Marina | DAMAC HEIGHTS | Burj Al Arab | Marina Towers | Marina Mall | 129,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.296295+00:00,,,True,Residential,,,130000.0,130000.0,2019-04-11,2020-04-10
DubaiPulse_DLD_rent_CRT1013383456,DubaiPulse_DLD,Marina,45000.0,,0,Residential Unit,,,2018-12-02,2019-06-01,rent,yearly,,,,Al Hebiah Fourth | Dubai Sports City | FRANKFURT SPORTS TOWER I | Sports City Swimming Academy | Nakheel Metro Station | Marina Mall | 71,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.296487+00:00,,,True,Residential,,,45000.0,22500.0,2018-12-02,2019-06-01
DubaiPulse_DLD_rent_CRT1013386146,DubaiPulse_DLD,Marina,190000.0,,0,Residential Unit,,,2019-04-16,2020-04-15,rent,yearly,,,,Marsa Dubai | Dubai Marina | NO 9 | Burj Al Arab | Dubai Marina | Marina Mall | 164,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.296787+00:00,,,True,Residential,,,190000.0,190000.0,2019-04-16,2020-04-15
DubaiPulse_DLD_rent_CRT1013389006,DubaiPulse_DLD,Marina,65000.0,,0,Residential Unit,,,2018-11-03,2019-11-02,rent,yearly,,,,Me'Aisem First | International Media Production Zone | CENTRIUM TOWER | Sports City Swimming Academy | Damac Properties | Marina Mall | 90,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.297020+00:00,,,True,Residential,,,65000.0,65000.0,2018-11-03,2019-11-02
DubaiPulse_DLD_rent_CRT1013389956,DubaiPulse_DLD,Marina,139612.0,,0,Residential Unit,,,2019-04-14,2020-04-14,rent,yearly,,,,Marsa Dubai | Jumeriah Beach Residence  - JBR | Burj Al Arab | Jumeirah Beach Resdency | Marina Mall | 179,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.297185+00:00,,,True,Residential,,,139612.0,140000.0,2019-04-14,2020-04-14
DubaiPulse_DLD_rent_CRT1013395926,DubaiPulse_DLD,Business Bay,200000.0,,0,Residential Unit,,,2019-05-01,2020-04-30,rent,yearly,,,,Al Saffa First | Burj Khalifa | Business Bay Metro Station | Dubai Mall | 100,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.297751+00:00,,,True,Residential,,,200000.0,200000.0,2019-05-01,2020-04-30
DubaiPulse_DLD_rent_CRT1013404186,DubaiPulse_DLD,Marina,125000.0,,0,Residential Unit,,,2019-04-14,2020-04-13,rent,yearly,,,,Marsa Dubai | Dubai Marina | Burj Al Arab | Jumeirah Lakes Towers | Marina Mall | 124,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.298400+00:00,,,True,Residential,,,125000.0,125000.0,2019-04-14,2020-04-13
DubaiPulse_DLD_rent_CRT1013404726,DubaiPulse_DLD,Marina,70000.0,,0,Residential Unit,,,2019-04-15,2020-04-14,rent,yearly,,,,Al Thanyah Fifth | Jumeirah Lakes Towers | INDIGO TOWER | Sports City Swimming Academy | Jumeirah Lakes Towers | Marina Mall | 73,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.298501+00:00,,,True,Residential,,,70000.0,70000.0,2019-04-15,2020-04-14
DubaiPulse_DLD_rent_CRT1013406876,DubaiPulse_DLD,Marina,80000.0,,0,Residential Unit,,,2019-04-22,2020-04-21,rent,yearly,,,,Al Barsha South Fourth | Jumeirah Village Circle | Belgravia 2 | Sports City Swimming Academy | Nakheel Metro Station | Marina Mall | 106,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.298668+00:00,,,True,Residential,,,80000.0,80000.0,2019-04-22,2020-04-21
DubaiPulse_DLD_rent_CRT1013408986,DubaiPulse_DLD,Marina,167102.0,,0,Commercial Unit,,,2019-05-04,2020-05-05,rent,yearly,,,,Al Thanyah Fifth | Jumeirah Lakes Towers | Burj Al Arab | Damac Properties | Marina Mall | 94,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.298908+00:00,,,True,Commercial,,,167102.0,168000.0,2019-05-04,2020-05-05
DubaiPulse_DLD_rent_CRT1013414996,DubaiPulse_DLD,Marina,65000.0,,0,Residential Unit,,,2019-03-04,2020-03-03,rent,yearly,,,,Al Hebiah Fourth | Dubai Sports City | RED RESIDENCE | Sports City Swimming Academy | Dubai Internet City | Marina Mall | 87,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.299485+00:00,,,True,Residential,,,65000.0,65000.0,2019-03-04,2020-03-03
DubaiPulse_DLD_rent_CRT1013422226,DubaiPulse_DLD,Marina,90000.0,,0,Residential Unit,,,2018-03-05,2019-03-04,rent,yearly,,,,Marsa Dubai | Dubai Marina | ROYAL OCEANIC TOWER | Burj Al Arab | Jumeirah Beach Resdency | Marina Mall | 73,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.300044+00:00,,,True,Residential,,,90000.0,90000.0,2018-03-05,2019-03-04
DubaiPulse_DLD_rent_CRT1013424666,DubaiPulse_DLD,Marina,80000.0,,0,Residential Unit,,,2019-03-05,2020-03-04,rent,yearly,,,,Marsa Dubai | Dubai Marina | ROYAL OCEANIC TOWER | Burj Al Arab | Jumeirah Beach Resdency | Marina Mall | 73,,,,,,,,,,,,,,Ejari Rent Contract Record,,,2026-01-06T20:09:24.300270+00:00,,,True,Residential,,,80000.0,80000.0,2019-03-05,2020-03-04
